epoch,accuracy,loss,val_accuracy,val_loss
1,0.9073958396911621,0.30067718029022217,0.9397500157356262,0.2002967894077301
0,0.8144583106040955,0.6716421246528625,0.9202499985694885,0.27557313442230225
1,0.9232291579246521,0.263234406709671,0.940833330154419,0.2093798965215683
0,0.5354999899864197,1.4183930158615112,0.8814166784286499,0.6046224236488342
1,0.7744791507720947,0.7604831457138062,0.9078333377838135,0.3721262216567993
0,0.7508958578109741,0.7714765071868896,0.9247499704360962,0.2732485830783844
1,0.8539999723434448,0.4782213568687439,0.9320833086967468,0.22838924825191498
0,0.8243125081062317,0.6454486846923828,0.9210833311080933,0.2732091248035431
1,0.9231041669845581,0.25982245802879333,0.9396666884422302,0.20515671372413635
0,0.817229151725769,0.6691346764564514,0.9172499775886536,0.2799868881702423
1,0.921541690826416,0.26493582129478455,0.9364166855812073,0.21218469738960266
0,0.8039583563804626,0.6024893522262573,0.9284999966621399,0.23532527685165405
1,0.9082291722297668,0.2992002069950104,0.9449999928474426,0.18623247742652893
0,0.8084166646003723,0.5982593894004822,0.9325000047683716,0.23531582951545715
1,0.9076666831970215,0.3058280050754547,0.9459166526794434,0.18714269995689392
0,0.807604193687439,0.5992749929428101,0.9283333420753479,0.24076604843139648
1,0.9084791541099548,0.3038041293621063,0.9476666450500488,0.17724594473838806
0,0.8064374923706055,0.6009567975997925,0.9285833239555359,0.24116306006908417
1,0.9074375033378601,0.3017863631248474,0.940666675567627,0.19767436385154724
0,0.10077083110809326,2.42864990234375,0.1080833300948143,2.3339831829071045
1,0.10045833140611649,2.3980488777160645,0.09749999642372131,2.38437819480896
0,0.8079583048820496,0.5999562740325928,0.9254166483879089,0.25272130966186523
1,0.9091041684150696,0.3003900647163391,0.9475833177566528,0.17996516823768616
0,0.8083958625793457,0.5977787375450134,0.9302499890327454,0.2386801689863205
1,0.9088541865348816,0.3001219928264618,0.9477499723434448,0.1783532351255417
0,0.8067499995231628,0.6025586128234863,0.9293333292007446,0.2350301444530487
1,0.9082291722297668,0.30203860998153687,0.9440833330154419,0.19031964242458344
0,0.8082708120346069,0.6013922691345215,0.921833336353302,0.2623039186000824
1,0.9082083106040955,0.3009365499019623,0.9461666941642761,0.1848328858613968
0,0.8071041703224182,0.6029950976371765,0.9257500171661377,0.24501121044158936
1,0.9067291617393494,0.3063964545726776,0.9471666812896729,0.17957521975040436
0,0.8056041598320007,0.6040323972702026,0.9255833625793457,0.2500826120376587
1,0.906208336353302,0.305612176656723,0.9425833225250244,0.1924663931131363
0,0.8072291612625122,0.596275806427002,0.9253333210945129,0.2512793242931366
1,0.9069166779518127,0.307792991399765,0.9430000185966492,0.19078482687473297
0,0.8028541803359985,0.6034054160118103,0.9311666488647461,0.23372116684913635
1,0.9085000157356262,0.3022807240486145,0.9421666860580444,0.1953025758266449
0,0.8054583072662354,0.5948383212089539,0.9259999990463257,0.2568376660346985
1,0.9092708230018616,0.3028144836425781,0.9468333125114441,0.17842552065849304
0,0.09852083027362823,2.302558183670044,0.09950000047683716,2.3025946617126465
1,0.09852083027362823,2.302558183670044,0.09950000047683716,2.3025946617126465
0,0.8267916440963745,0.5516527891159058,0.9274166822433472,0.23990888893604279
1,0.9122291803359985,0.2874622642993927,0.9472500085830688,0.1806831806898117
0,0.8099791407585144,0.5957024693489075,0.9282500147819519,0.24623993039131165
1,0.9073749780654907,0.301465779542923,0.9455000162124634,0.18573230504989624
0,0.8296041488647461,0.5474778413772583,0.9303333163261414,0.22916235029697418
1,0.913937509059906,0.2830182611942291,0.9429166913032532,0.19081345200538635
0,0.8283125162124634,0.5473241806030273,0.922166645526886,0.25322195887565613
1,0.9140833616256714,0.2847890555858612,0.937333345413208,0.2072771042585373
0,0.8068333268165588,0.6025627255439758,0.9231666922569275,0.251025527715683
1,0.9082916378974915,0.3031345009803772,0.9462500214576721,0.1838730424642563
0,0.8076666593551636,0.6026632189750671,0.9297500252723694,0.24189886450767517
1,0.9080625176429749,0.30312851071357727,0.9423333406448364,0.19960084557533264
0,0.828499972820282,0.549849808216095,0.9299166798591614,0.2381628006696701
1,0.9126041531562805,0.29063040018081665,0.9484999775886536,0.1783878207206726
0,0.8059583306312561,0.6043989062309265,0.9308333396911621,0.23761381208896637
1,0.9076666831970215,0.30180978775024414,0.9450833201408386,0.18533636629581451
0,0.8074374794960022,0.6030460000038147,0.9310833215713501,0.2315351516008377
1,0.9090625047683716,0.3009173572063446,0.9476666450500488,0.17651638388633728
0,0.8270208239555359,0.5502528548240662,0.9269999861717224,0.24482586979866028
1,0.9120416641235352,0.2859860360622406,0.9462500214576721,0.1821466088294983
0,0.8064583539962769,0.6042190194129944,0.9240833520889282,0.2532026469707489
1,0.9074791669845581,0.3056209087371826,0.9463333487510681,0.18618100881576538
0,0.8265625238418579,0.5518569946289062,0.9281666874885559,0.2393939048051834
1,0.9119791388511658,0.28619384765625,0.9451666474342346,0.18720833957195282
0,0.8301458358764648,0.5459091663360596,0.922166645526886,0.2669979929924011
1,0.9154375195503235,0.27957049012184143,0.9464166760444641,0.18517552316188812
0,0.4802083373069763,1.7766281366348267,0.8382499814033508,1.1307624578475952
1,0.7785416841506958,0.9727063179016113,0.8869166374206543,0.6394148468971252
0,0.8051875233650208,0.6047351360321045,0.9275000095367432,0.2365955263376236
1,0.9070000052452087,0.30499669909477234,0.9450833201408386,0.18193310499191284
0,0.8164583444595337,0.672881007194519,0.9210833311080933,0.2768738865852356
1,0.9226250052452087,0.26345810294151306,0.9397500157356262,0.20864026248455048
0,0.5458750128746033,1.4116989374160767,0.887333333492279,0.5698965787887573
1,0.7917291522026062,0.7216139435768127,0.9086666703224182,0.3519642651081085
0,0.7448333501815796,0.7976680397987366,0.9159166812896729,0.3006519377231598
1,0.8428750038146973,0.5069285035133362,0.9317499995231628,0.24831190705299377
0,0.8257708549499512,0.6421745419502258,0.921833336353302,0.273410826921463
1,0.9233750104904175,0.2616185247898102,0.9390833377838135,0.20884163677692413
0,0.8213541507720947,0.6607332825660706,0.9197499752044678,0.28091371059417725
1,0.9223541617393494,0.26388534903526306,0.9399166703224182,0.209983229637146
0,0.8070208430290222,0.5978519916534424,0.9275000095367432,0.24447615444660187
1,0.9088958501815796,0.29785236716270447,0.9482499957084656,0.17626909911632538
0,0.807687520980835,0.5985819697380066,0.9283333420753479,0.24100545048713684
1,0.9068333506584167,0.3019167482852936,0.9412500262260437,0.19557680189609528
0,0.6077083349227905,1.7073134183883667,0.8040000200271606,1.1177217960357666
1,0.8502083420753479,0.8514008522033691,0.8915833234786987,0.616632342338562
0,0.8679166436195374,0.4277864694595337,0.9394999742507935,0.20475651323795319
1,0.9447916746139526,0.18051563203334808,0.953499972820282,0.15531672537326813
0,0.8305416703224182,0.627077579498291,0.9229166507720947,0.27241575717926025
1,0.9271666407585144,0.2486942559480667,0.9388333559036255,0.20975860953330994
0,0.8034583330154419,0.9080663919448853,0.9110833406448364,0.37087568640708923
1,0.9187708497047424,0.30891144275665283,0.9348333477973938,0.24317161738872528
0,0.8451458215713501,0.589036762714386,0.9183333516120911,0.27772167325019836
1,0.9281041622161865,0.24653270840644836,0.9414166808128357,0.20678523182868958
0,0.12581250071525574,2.2878737449645996,0.1588333398103714,2.266685962677002
1,0.23895832896232605,2.247518539428711,0.44225001335144043,2.226527690887451
0,0.7210000157356262,1.2089486122131348,0.8737499713897705,0.5827456712722778
1,0.8773541450500488,0.4959653615951538,0.8989166617393494,0.39331158995628357
0,0.7288125157356262,1.1240060329437256,0.8964999914169312,0.44017723202705383
1,0.9043124914169312,0.3622007369995117,0.9225833415985107,0.2821241617202759
0,0.4623124897480011,2.0123391151428223,0.7290833592414856,1.577906847000122
1,0.773104190826416,1.1719346046447754,0.8274166584014893,0.8243862390518188
0,0.840499997138977,0.618864119052887,0.9210000038146973,0.27832022309303284
1,0.9287291765213013,0.2468690425157547,0.9398333430290222,0.20948942005634308
0,0.7288749814033508,1.1155668497085571,0.8934999704360962,0.44249430298805237
1,0.9022499918937683,0.3669658601284027,0.9179166555404663,0.29144591093063354
0,0.8429583311080933,0.6041706204414368,0.9266666769981384,0.26560643315315247
1,0.9278541803359985,0.24572046101093292,0.9424166679382324,0.20439904928207397
0,0.8218333125114441,0.7304549813270569,0.9146666526794434,0.30368131399154663
1,0.9203958511352539,0.2732086181640625,0.9309999942779541,0.23179994523525238
